,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,month
5995,Resort Hotel,1,87,2016,May,21,19,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,49.0,0,0,Canceled,2016-04-04,4
5996,Resort Hotel,1,258,2016,May,21,19,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,101.7,0,0,Canceled,2015-11-02,11
5997,Resort Hotel,0,304,2016,May,21,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,39.83,0,0,Check-Out,2016-05-26,5
5998,Resort Hotel,0,274,2016,May,21,19,2,6,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.33,0,2,Check-Out,2016-05-27,5
5999,Resort Hotel,1,155,2016,May,21,19,2,6,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,125.5,0,2,Canceled,2016-01-20,1
6000,Resort Hotel,1,125,2016,May,21,19,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,88.0,0,1,Canceled,2016-01-27,1
6001,Resort Hotel,0,237,2016,May,21,19,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,58.95,0,0,Check-Out,2016-05-29,5
6002,Resort Hotel,1,101,2016,May,21,19,3,8,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,63.0,0,0,Canceled,2016-02-10,2
6003,Resort Hotel,1,118,2016,May,21,19,3,8,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,60.3,0,1,Canceled,2016-04-01,4
6004,Resort Hotel,1,118,2016,May,21,19,3,8,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,60.3,0,1,Canceled,2016-04-01,4
6005,Resort Hotel,1,101,2016,May,21,19,3,8,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,63.0,0,0,Canceled,2016-02-10,2
6006,Resort Hotel,1,66,2016,May,21,20,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,86.0,0,0,Canceled,2016-04-06,4
6007,Resort Hotel,1,49,2016,May,21,20,0,2,2,1.0,0,BB,PRT,Complementary,Direct,0,0,0,A,C,1,No Deposit,0,Transient,17.5,0,0,Canceled,2016-05-16,5
6008,Resort Hotel,1,109,2016,May,21,20,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,74.7,0,1,Canceled,2016-03-07,3
6009,Resort Hotel,1,32,2016,May,21,20,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,105.0,0,0,Canceled,2016-05-03,5
6010,Resort Hotel,1,2,2016,May,21,20,0,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,89.0,0,0,Canceled,2016-05-18,5
6011,Resort Hotel,0,193,2016,May,21,20,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,50.02,0,1,Check-Out,2016-05-28,5
6012,Resort Hotel,0,217,2016,May,21,20,2,6,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,84.96,0,0,Check-Out,2016-05-28,5
6013,Resort Hotel,1,202,2016,May,21,20,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,118.0,0,1,Canceled,2015-12-01,12
6014,Resort Hotel,1,178,2016,May,21,20,4,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,57.11,0,1,Canceled,2016-01-15,1
6015,Resort Hotel,1,171,2016,May,21,20,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,82.03,0,0,Canceled,2016-03-18,3
6016,Resort Hotel,1,0,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,0,Canceled,2016-05-21,5
6017,Resort Hotel,1,126,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,C,2,No Deposit,0,Transient,0.0,0,0,No-Show,2016-05-21,5
6018,Resort Hotel,1,1,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,0,Canceled,2016-05-21,5
6019,Resort Hotel,1,126,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,C,2,No Deposit,0,Transient,0.0,0,0,No-Show,2016-05-21,5
6020,Resort Hotel,1,79,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,80.0,0,1,Canceled,2016-04-11,4
6021,Resort Hotel,1,78,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,80.0,0,0,Canceled,2016-04-09,4
6022,Resort Hotel,0,5,2016,May,21,21,1,1,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,135.6,1,0,Check-Out,2016-05-23,5
6023,Resort Hotel,1,116,2016,May,21,21,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.4,0,0,Canceled,2016-04-29,4
6024,Resort Hotel,0,210,2016,May,21,21,1,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,89.3,1,0,Check-Out,2016-05-23,5
6025,Resort Hotel,1,82,2016,May,21,21,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.33,0,1,Canceled,2016-03-14,3
6026,Resort Hotel,1,117,2016,May,21,21,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,103.0,0,1,Canceled,2016-03-01,3
6027,Resort Hotel,1,123,2016,May,21,21,2,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,88.0,0,2,Canceled,2016-03-29,3
6028,Resort Hotel,1,123,2016,May,21,21,2,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,88.0,0,2,Canceled,2016-03-29,3
6029,Resort Hotel,1,82,2016,May,21,21,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,62.83,0,1,Canceled,2016-03-01,3
6030,Resort Hotel,1,25,2016,May,21,21,2,4,2,2.0,0,BB,ARE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,135.0,0,0,Canceled,2016-05-02,5
6031,Resort Hotel,0,192,2016,May,21,21,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,65.0,0,2,Check-Out,2016-05-28,5
6032,Resort Hotel,1,256,2016,May,21,21,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.2,0,1,Canceled,2015-12-30,12
6033,Resort Hotel,1,70,2016,May,21,21,2,5,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,129.29,0,0,Canceled,2016-04-26,4
6034,Resort Hotel,1,262,2016,May,21,21,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46.98,0,2,Canceled,2015-09-11,9
6035,Resort Hotel,0,220,2016,May,21,21,3,6,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6036,Resort Hotel,0,248,2016,May,21,21,4,6,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,76.76,0,1,Check-Out,2016-05-31,5
6037,Resort Hotel,0,236,2016,May,21,21,4,6,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,113.57,0,2,Check-Out,2016-05-31,5
6038,Resort Hotel,0,212,2016,May,21,21,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,74.76,0,1,Check-Out,2016-05-28,5
6039,Resort Hotel,1,46,2016,May,22,22,1,0,2,0.0,0,HB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,113.0,0,0,Canceled,2016-04-12,4
6040,Resort Hotel,1,0,2016,May,22,22,2,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,B,0,No Deposit,0,Transient,72.0,0,0,Canceled,2016-05-22,5
6041,Resort Hotel,1,241,2016,May,22,22,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.2,0,1,Canceled,2016-04-05,4
6042,Resort Hotel,1,262,2016,May,22,22,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.2,0,1,Canceled,2016-05-06,5
6043,Resort Hotel,0,307,2016,May,22,22,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,50.88,0,0,Check-Out,2016-06-01,6
6044,Resort Hotel,0,221,2016,May,22,22,4,6,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,72.0,1,0,Check-Out,2016-06-01,6
6045,Resort Hotel,1,46,2016,May,22,22,1,0,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,90.0,0,0,Canceled,2016-05-05,5
6046,Resort Hotel,1,34,2016,May,22,23,1,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,105.0,0,1,Canceled,2016-05-02,5
6047,Resort Hotel,1,73,2016,May,22,23,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,80.0,0,0,Canceled,2016-03-18,3
6048,Resort Hotel,1,98,2016,May,22,23,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,73.0,0,0,Canceled,2016-03-04,3
6049,Resort Hotel,1,101,2016,May,22,23,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.0,0,0,Canceled,2016-05-11,5
6050,Resort Hotel,0,233,2016,May,22,23,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.2,1,1,Check-Out,2016-05-29,5
6051,Resort Hotel,1,32,2016,May,22,23,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,90.0,0,0,Canceled,2016-04-25,4
6052,Resort Hotel,0,222,2016,May,22,23,2,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6053,Resort Hotel,1,201,2016,May,22,23,3,7,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,63.92,0,1,Canceled,2016-04-29,4
6054,Resort Hotel,0,257,2016,May,22,23,3,8,2,0.0,0,HB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,107.0,0,0,Check-Out,2016-06-03,6
6055,Resort Hotel,1,126,2016,May,22,23,4,10,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,34.85,0,2,Canceled,2016-04-30,4
6056,Resort Hotel,0,206,2016,May,22,23,2,5,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,79.3,0,2,Check-Out,2016-05-30,5
6057,Resort Hotel,1,200,2016,May,22,23,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,63.36,0,0,Canceled,2015-11-06,11
6058,Resort Hotel,1,68,2016,May,22,24,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,77.0,0,0,Canceled,2016-04-24,4
6059,Resort Hotel,1,30,2016,May,22,24,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Canceled,2016-04-24,4
6060,Resort Hotel,1,209,2016,May,22,24,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48.72,0,1,Canceled,2016-01-05,1
6061,Resort Hotel,1,197,2016,May,22,24,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,65.7,0,0,Canceled,2016-02-16,2
6062,Resort Hotel,1,139,2016,May,22,24,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,118.0,0,1,Canceled,2016-04-23,4
6063,Resort Hotel,0,222,2016,May,22,24,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,52.98,1,1,Check-Out,2016-05-28,5
6064,Resort Hotel,0,223,2016,May,22,24,0,5,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,68.0,1,0,Check-Out,2016-05-29,5
6065,Resort Hotel,0,223,2016,May,22,24,0,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,D,2,No Deposit,0,Transient-Party,67.6,0,0,Check-Out,2016-05-29,5
6066,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,67.67,0,0,Check-Out,2016-05-30,5
6067,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,1,BB,GBR,Groups,Direct,0,0,0,A,C,1,No Deposit,0,Transient-Party,67.67,0,1,Check-Out,2016-05-30,5
6068,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6069,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6070,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,45.0,0,0,Check-Out,2016-05-30,5
6071,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.0,0,1,Check-Out,2016-05-30,5
6072,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6073,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6074,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6075,Resort Hotel,0,223,2016,May,22,24,1,5,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2016-05-30,5
6076,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,1,No Deposit,0,Transient-Party,69.0,1,0,Check-Out,2016-05-30,5
6077,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,3,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6078,Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,B,2,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6079,Resort Hotel,1,28,2016,May,22,24,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.0,0,0,Canceled,2016-04-26,4
6080,Resort Hotel,1,28,2016,May,22,24,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.0,0,0,Canceled,2016-04-26,4
6081,Resort Hotel,0,223,2016,May,22,24,2,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,0,Transient-Party,70.29,1,0,Check-Out,2016-05-31,5
6082,Resort Hotel,0,223,2016,May,22,24,2,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,2,Refundable,0,Transient-Party,71.14,1,0,Check-Out,2016-05-31,5
6083,Resort Hotel,0,223,2016,May,22,24,2,6,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.75,1,0,Check-Out,2016-06-01,6
6084,Resort Hotel,0,223,2016,May,22,24,2,6,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-06-01,6
6085,Resort Hotel,0,213,2016,May,22,24,2,6,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,53.87,0,2,Check-Out,2016-06-01,6
6086,Resort Hotel,0,223,2016,May,22,24,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,52.2,0,1,Check-Out,2016-06-01,6
6087,Resort Hotel,0,223,2016,May,22,24,2,6,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2016-06-01,6
6088,Resort Hotel,1,213,2016,May,22,24,2,7,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.68,0,1,Canceled,2015-10-29,10
6089,Resort Hotel,0,227,2016,May,22,24,2,8,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,79.13,0,1,Check-Out,2016-06-03,6
6090,Resort Hotel,0,227,2016,May,22,24,2,8,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,79.13,0,1,Check-Out,2016-06-03,6
6091,Resort Hotel,1,69,2016,May,22,25,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,80.85,0,0,Canceled,2016-03-18,3
6092,Resort Hotel,1,100,2016,May,22,25,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.0,0,3,Canceled,2016-02-15,2
6093,Resort Hotel,1,99,2016,May,22,25,0,4,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,109.75,0,0,Canceled,2016-05-04,5
6094,Resort Hotel,1,100,2016,May,22,25,0,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,78.56,0,0,Canceled,2016-03-09,3
6095,Resort Hotel,1,100,2016,May,22,25,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.0,0,0,Canceled,2016-02-15,2
6096,Resort Hotel,1,100,2016,May,22,25,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.0,0,2,Canceled,2016-03-03,3
6097,Resort Hotel,0,257,2016,May,22,25,0,2,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,101.7,0,0,Check-Out,2016-05-27,5
6098,Resort Hotel,0,224,2016,May,22,25,0,4,2,0.0,0,BB,FRA,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,46.0,0,0,Check-Out,2016-05-29,5
6099,Resort Hotel,0,224,2016,May,22,25,0,4,2,0.0,0,BB,ITA,Groups,Direct,0,0,0,A,D,3,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-29,5
6100,Resort Hotel,0,224,2016,May,22,25,0,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-29,5
6101,Resort Hotel,0,224,2016,May,22,25,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,3,No Deposit,0,Transient-Party,65.0,0,0,Check-Out,2016-05-30,5
6102,Resort Hotel,0,224,2016,May,22,25,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,4,No Deposit,0,Transient-Party,52.0,1,1,Check-Out,2016-05-30,5
6103,Resort Hotel,1,105,2016,May,22,25,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,130.4,0,0,Canceled,2016-05-18,5
6104,Resort Hotel,0,224,2016,May,22,25,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,1,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6105,Resort Hotel,0,224,2016,May,22,25,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,66.0,0,0,Check-Out,2016-05-30,5
6106,Resort Hotel,0,224,2016,May,22,25,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,4,No Deposit,0,Transient-Party,46.0,0,0,Check-Out,2016-05-30,5
6107,Resort Hotel,1,100,2016,May,22,25,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,109.4,0,0,Canceled,2016-02-15,2
6108,Resort Hotel,1,228,2016,May,22,25,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.2,0,1,Canceled,2016-05-18,5
6109,Resort Hotel,0,224,2016,May,22,25,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,4,No Deposit,0,Transient-Party,65.0,0,0,Check-Out,2016-05-30,5
6110,Resort Hotel,0,224,2016,May,22,25,1,4,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,5,No Deposit,0,Transient-Party,40.0,0,0,Check-Out,2016-05-30,5
6111,Resort Hotel,1,100,2016,May,22,25,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,26.0,0,0,Canceled,2016-02-16,2
6112,Resort Hotel,1,141,2016,May,22,25,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,53.87,0,0,Canceled,2016-05-25,5
6113,Resort Hotel,0,197,2016,May,22,25,4,10,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.96,1,1,Check-Out,2016-06-08,6
6114,Resort Hotel,1,276,2016,May,22,26,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46.98,0,1,Canceled,2016-05-16,5
6115,Resort Hotel,0,225,2016,May,22,26,0,2,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,66.0,1,0,Check-Out,2016-05-28,5
6116,Resort Hotel,1,26,2016,May,22,26,0,3,4,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,175.0,0,0,Canceled,2016-05-23,5
6117,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2016-05-29,5
6118,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,64.0,1,0,Check-Out,2016-05-29,5
6119,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2016-05-29,5
6120,Resort Hotel,0,225,2016,May,22,26,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,F,0,No Deposit,0,Transient-Party,96.0,0,0,Check-Out,2016-05-29,5
6121,Resort Hotel,0,225,2016,May,22,26,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,72.0,1,0,Check-Out,2016-05-29,5
6122,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2016-05-29,5
6123,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2016-05-29,5
6124,Resort Hotel,1,22,2016,May,22,26,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient,59.0,0,1,Canceled,2016-05-11,5
6125,Resort Hotel,1,101,2016,May,22,26,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.0,0,1,Canceled,2016-03-29,3
6126,Resort Hotel,0,225,2016,May,22,26,0,3,3,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,0,Transient-Party,101.0,0,0,Check-Out,2016-05-29,5
6127,Resort Hotel,1,183,2016,May,22,26,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,65.7,0,1,Canceled,2016-03-09,3
6128,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,ROU,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2016-05-29,5
6129,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,66.0,1,0,Check-Out,2016-05-29,5
6130,Resort Hotel,0,225,2016,May,22,26,0,3,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,0,Transient-Party,64.0,0,0,Check-Out,2016-05-29,5
